_id,ID,Garment Layer,Colour,Keywords
5eb980fc25f523042c839aa2,1026,7,gainsboro,"fila, colourful, rainbow, sports, summer, casual, street, urban, disruptor, trek, athletic, blue, red, branded"
5eb980fc25f523042c839a95,1013,true,black,"black, joggers, street, urban, alternative, chain, cuffed, elasticated, casual, comfortable, spring, summer, night out, nightclub"
5eb980fc25f523042c839aa9,1033,false,black,"tshirt, black, graphic, gothic, emo, tee, demon, alternative"
5eb980fc25f523042c839aa0,1024,7,gainsboro,"vans, casual, pink, pale pink, pastel, summer, off the wall, skate shoes, skateboard, skateboarding, canvas shoes, sneakers, sporty, sports"
5eb980fc25f523042c839ab6,1046,7,lavender,"nike, shoes, sneakers, trainers, blue, purple, white, holographic, sports, sporty, street, streetstyle, casual"
5eb980fc25f523042c839ac2,1058,7,darkslategray,"chunky, trainers, sneakers, contrast, puma, sports, sporty, sneakers, black, lace up, shoes, casual"
5eb980fc25f523042c839ac6,1062,6,coral,"orange, collared, shirt, tie top, cropped, spring, summer, bright, vneck, long sleeves,ruffled, simple, minimal, classy, dressy, dinner "
5eb980fc25f523042c839a89,1001,false,black,"bralet, top, black, lace, vneck, strappy, fancy, nightout, club, nightclub, lingerie, frilly"
5eb980fc25f523042c839a9e,1022,true,darkgray,"bell bottoms, beige, flares, trousers, fancy, night out, nightclub, tight, stretch, summer"
5eb980fc25f523042c839a9b,1019,4,black,"black, denim, jacket, button down, alternative, gothic, autumn, casual, everyday, dressy, dinner"
5eb980fc25f523042c839aa3,1027,false,lavender,"tube top, white, butterfly, night out, summer, vsco, indie, quirky, tight fit, stretch, bandeau"
5eb980fc25f523042c839ab0,1040,6,darkgray,"shirt, button down, pale blue, pastel, cotton, simple, mom, cottagecore, simiplistic, minimal, collared, long sleeved, oversized"
5eb980fc25f523042c839ab1,1041,7,whitesmoke,"yellow, black, sneakers, trainers, sports, sporty, street, casual, urban, lace up, chunky"
5eb980fc25f523042c839aac,1036,2,black,"chicago bulls, sports, sporty, casual, jumper, cropped, hoodie, hooded jumper"
5eb980fc25f523042c839aad,1037,false,gainsboro,"purple, light purple, lilac, tie top, halterneck, vest, sleeveless, summer, pastel, indie, vsco, minimal, top "
5eb980fc25f523042c839ab3,1043,false,whitesmoke,"white, vest, summer, spring, ribbed, minmal, vsco, plain, spaghetti straps, cropped"
5eb980fc25f523042c839ab7,1047,7,gainsboro,"converse, all stars, chucks, chuck taylor, casual, lace up, canvas shoes, summer, white, everyday"
5eb980fc25f523042c839ab9,1049,8,darkslateblue,"designer, bag, balenciaga, handbag, dark blue, blue, shopper, crossbody, straps"
5eb980fc25f523042c839abc,1052,8,rosybrown,"backpack, beige, dusty pink, rucksack, schoolbag, school, casual, street, herschel, minimal, branded, simple, hipster "
5eb980fc25f523042c839a9a,1018,7,darkslategray,"black, coral, neon orange, sneakers, nike, nikes, airforce, custom, chain, plastic, leather, autumn, airforce 1, patterned, lv"
5eb980fc25f523042c839a8d,1005,false,maroon,"bralet, spaghetti straps, studded, spikes, dressy, alternative, emo, red, maroon, burgundy, cupped, vest, dressy, dinner, night out, club, nightclub"
5eb980fc25f523042c839ac4,1060,false,black,"vest, sleeveless, black, white, summer, casual, minimal, street, urban, streetstyle"
5eb980fc25f523042c839a91,1009,4,brown,"puffer coat, red, tie, winter, autumn, warm, cuffed, cropped, zip up, casual, street, urban,  "
5eb980fc25f523042c839a8c,1004,7,lightgray,"sneakers, anime, painted, custom, alternative, contrast, mismatched, casual, lace up, converse, everyday, blue, yellow, manga, characters, high tops"
5eb980fc25f523042c839aba,1050,7,gainsboro,"nike, green, lime green, airforce, airforce 1, lace up, trainers, sports, sporty, casual, street, urban"
5eb980fc25f523042c839a96,1014,true,darkslategray,"black, cargo trousers, urban, street, emo, alternative, night out, summer, autumn, "
5eb980fc25f523042c839aa6,1030,false,black,"thrasher, thrasher magazine, black, tshirt, casual, street, urban, skateboarding, tee, flames, graphic, logo, skateboard"
5eb980fc25f523042c839aaa,1034,2,darkgray,"sweatshirt, yale, navy, cuffed, sports, university, casual, lounge, loungewear, sports, sporty, grey"
5eb980fc25f523042c839a9f,1023,2,gainsboro,"fluffy, furry, casual, cosy, grey, light grey, teddy coat, zip up, pouch, pocket, cuffed, elasticated, loungewear, lounge, winter"
5eb980fc25f523042c839aa8,1032,false,crimson,"gucci, red, tshirt, green, tiger, casual, designer, brand, spring, summer, graphic tee"
5eb980fc25f523042c839abd,1053,7,lightgray,"light grey, light, vans, skate, skateboarding, skate shoes, canvas shoes, rubber soles, sports, sporty"
5eb980fc25f523042c839a90,1008,7,whitesmoke,"nike, shoes, plaid, trainers, high top, basketball shoes, sneakers, sports, sporty, lace up, patterned"
5eb980fc25f523042c839a94,1012,7,teal,"blue, vans, shoes, skateboard, skateboarding, sports, stripe, casual, sporty, everyday, sneakers, trainers, laceup, off the wall, canvas"
5eb980fc25f523042c839a9c,1020,8,black,"clutch, purse, black, bag, checkered, zip, dressy, night out, minimal, squared, grid, patterened"
5eb980fc25f523042c839aa1,1025,7,gainsboro,"chunky trainers, buffalo shoes, neon, bright, contrast, spring, summer, leather, trainers, sneakers, yellow, lace up"
5eb980fc25f523042c839ac0,1056,7,brown,"trainers, leopard, patterned, 97s, nikes, sneakers, shoes, red, bright red, street, chav, streetstyle, urban, teen, casual, sports, sporty"
5eb980fc25f523042c839ac7,1063,8,gainsboro,"silver, adidas, backpack, schoolbag, rucksack, casual, schoolbag, uni, holographic, shiny, patent, sports, sporty"
5eb980fc25f523042c839a8e,1006,false,dimgray,"khaki, green, vest, top, spaghetti staps, high neck, casual, staple, everyday, summer, spring"
5eb980fc25f523042c839a93,1011,8,tan,"navy, dark blue, bright, glitter, bag, clutch, chirstmas, clasp, tortiseshell, plastic, resin, nightout, quirky, words"
5eb980fc25f523042c839aa7,1031,7,antiquewhite,"crocs, pastel, summer, rubber, tie-dye, funky, quirky, comfort, beach, "
5eb980fc25f523042c839aab,1035,9,sandybrown,"ugg, uggs, shoes, fluffy, colourful, ankle boots, winter, quirky, contrast, panelled, different"
5eb980fc25f523042c839aae,1038,false,forestgreen,"green, light green, sequinned, butterfly, spaghetti strap, top, vest, summer, indie, minimal, "
5eb980fc25f523042c839a99,1017,8,indianred,"chanel, coral, pink, bag, textured, crossover, spring, padded, shoulder bag, clasp"
5eb980fc25f523042c839ac3,1059,7,linen,"chunky, trainers, sneakers, lace up, sports, sporty, contrast, colourful, white"
5eb980fc25f523042c839a9d,1021,2,coral,"orange, nike, hoodie, hooded jumper, neon orange, sports, sporty, causal, lounge, loungewear, comfortable, street"
5eb980fc25f523042c839aaf,1039,false,black,"black, top, black top, vest, sleeveless, urban, green, graphic, detailing, minimal, summer, nightclub, cropped"
5eb980fc25f523042c839abb,1051,2,lightpink,"brandy, vsco, striped, cardigan, girly, indie, striped, stripy, button up, orange, pink, cropped, bubblegum, cute, kawaii"
5eb980fc25f523042c839a8f,1007,7,whitesmoke,"white, trainers, shoes, basketball shoes, patterned, leather, lace up, casual, sports, sporty"
5eb980fc25f523042c839a98,1016,true,rosybrown,"jumpsuit, mono, onepiece, scoopneck, beige, dusty pink, shorts, sleeveless, summer, nightout"
5eb980fc25f523042c839ab5,1045,false,gainsboro,"checkered, checkerboard, black, white, squares, squared, vest, crop, spaghetti strap, cropped, urban, summer"
5eb980fc25f523042c839ab8,1048,true,crimson,"red, shorts, sports, casual, lounge, summer, drawstring, elastic, loungewear, dsquared, bright red, sporty"
5eb980fc25f523042c839ac5,1061,7,lightgray,"nike, shoes, white, chunky, basketball shoes, sports, sporty, street, streetstyle, casual, sneakers, trainers, lace up"
5eb980fc25f523042c839a97,1015,2,silver,"nike, grey, jumper, cropped, tie, elastic, sweatshirt, stripe, sports, sporty, marl, crop, grey jumper, sports, sporty, athletic, athleisure"
5eb980fc25f523042c839aa4,1028,false,black,"it, pennywise, tshirt, horror, grunge, alternative, scary, thsirt, casual, graphic, stephen king"
5eb980fc25f523042c839aa5,1029,7,darkslategray,"chunky, trainers, lace up, sports, contrast, black, grey, casual, sporty, street"
5eb980fc25f523042c839ab4,1044,4,silver,"pale blue, dusty, cropped, pockets, cargo jacket, zip up, tracksuit, grey, urban, street, pastel"
5eb980fc25f523042c839abe,1054,2,palevioletred,"new york, pink, hot pink, hoodie, hooded jumper, lounge, casual, loungewear, graphic"
5eb980fc25f523042c839ac1,1057,2,darkslategray,"adidas, hooded jumper, hoodie, casual, sports, sporty, lounge, loungewear, cosy, comfort, comfortable, black, logo"
5eb980fc25f523042c839ac8,1064,true,lightsteelblue,"light denim, light blue, shorts, summer, ripped denim, soft grunge, distressed, minimal, frayed hem"
5eb980fc25f523042c839a92,1010,8,gray,"floral, green, pink, khaki, strap, bag, handbag, casual, everyday, patterned, "
5eb980fc25f523042c839ab2,1042,false,indianred,"pink, sparkly, shiny, vest, top, spaghetti strap, y2k, reflective, summer, holographic, girly "
5eb980fc25f523042c839abf,1055,2,brown,"striped, stripy, colourblock, jumper, woolly, v neck, horizonal stripes, vintage, simple, cosy, casual"
5eb980fc25f523042c839adb,1083,2,black,"fluffy, furry, halfzip, pullover, jumper, cosy, comfy, comfotable, casual, lounge, loungewear, winter"
5eb980fc25f523042c839af5,1109,false,black,"black, simple, plain, cropped, crop top, indie, summer, staple, minimal"
5eb980fc25f523042c839b08,1128,true,black,"pinstripe, jeans, alternative, winter, autumn, dark denim, cuffed, roll up, gothic, striped, stripe, vertical stripes"
5eb980fc25f523042c839b0c,1132,false,silver,"white, frilly, lace up, spaghetti strap, summer, plung neck, bralet, vsco, indie, cute"
5eb980fc25f523042c839b0f,1135,true,black,"leggings, gym, gymwear, sporty, sports, leisure, athletic, athleisure, tape, elastic"
5eb984f725f523042c839b21,1152,9,black,"black, patent, leather, boots, winter, gold, heel, high heel, pointed toe, chunky heel"
5eb984f725f523042c839b2d,1164,3,darkslategray,"brown, buttoned, side button, asymmetrical, asymmetric, a line skirt, denim, autumn, boho, bohemian"
5eb984f725f523042c839b33,1170,5,crimson,"red, coral, chunky heel, dinner, office, office wear, interview, court shoe, block heel, spring"
5eb984f725f523042c839b34,1171,4,dimgray,"grunge, soft grunge, denim jacket, alternative, light wash, blue, vintage, pockets, light blue"
5eb984f725f523042c839b3c,1179,false,black,"black, round neck, vest, summer, minimal, plain, staple, casual"
5eb984f725f523042c839b5b,1210,3,dimgray,"checked, pinafore, checkered, buttondowm, autumn, fall, vintage, collared, short sleeve, dress, cute, camel, tan"
5eb984f725f523042c839b83,1250,4,lightpink,"hot pink, cuffed, jacket, track jacket, velour, hooded, hoodie, spring, sports, causal"
5eb984f725f523042c839b86,1253,7,whitesmoke,"vans, old skool, black, canvas shoes, off the wall, skateboarding, skate shoes, sports, sporty, casual"
5eb980fc25f523042c839acc,1068,false,gainsboro,"pastel, pink, light pink, sisterhood, graphic, slogan, tee, tshirt, cropped, crop, casual, summer"
5eb980fc25f523042c839adc,1084,8,darkslategray,"black, bumbag, waist bag, zip up, balenciaga, designer, expensive, urban, spell out, beltpack, leather, fall, autumn, winter"
5eb980fc25f523042c839ae2,1090,7,black,"converse, high tops, lace up, chuck, chuck taylors, canvas shoes, sports, sporty, casual, street, urban, soft grunge, emo, alternative, gothic"
5eb980fc25f523042c839aea,1098,4,slateblue,"palm angels, purple, blue, zip up, sporty, casual, designer, track jacket, cuffed sleeves, athleisure, athletic, urban, street"
5eb984f725f523042c839b32,1169,4,darkslategray,"leather, constructed, zip up, asymmetric, asymmetrical, jacket, dressy, dinner, cloth sleeves, panelled, gothic, emo"
5eb984f725f523042c839b37,1174,7,black,"vans, old skool, lace up, checkered, checkerboard, sunflowers, skateboard, skatboarding, canvas shoes, rubber soles, casual, sporty"
5eb984f725f523042c839b4c,1195,true,lightslategray,"shorts, small, hotpants, summer, light, lightwash, denim, rolled up, bleached, holidays, holiday wear"
5eb984f725f523042c839b63,1218,8,silver,"grey, bag, handbag, designer, summer, pastel, pale, ysl, yves saint laurent, chain, crossbody, bag"
5eb984f725f523042c839b7c,1243,2,whitesmoke,"yellow, green, cuffed, round neck, crew neck, sweatshirt, plain, minimal, sporty, urban, lounge, comfortable"
5eb980fc25f523042c839ad0,1072,8,black,"black, nike, backpack, rucksack, schoolbag, casual, school, uni, casual, sports, sporty"
5eb980fc25f523042c839ae9,1097,3,gainsboro,"white, bandage, wrap dress, bodycon, tight fit, slimming, night out, nightclub, occassion, plain, minimal"
5eb980fc25f523042c839b03,1123,9,gainsboro,"high tops, white, sneakers, trainers, basketball shoes, leather, vans, off the wall, sports, sporty, urban, casual"
5eb980fc25f523042c839b09,1129,false,black,"burgundy, velvet, red, strappy, criss cross, autumn, spaghetti strap, vest, top, indie, boho"
5eb980fc25f523042c839b10,1136,9,palevioletred,"pink, hot pink, chelsea boots, boots, suede, steel toe, steel toecaps, contrast, stretch fit, spring, alternative"
5eb980fc25f523042c839b1a,1146,2,black,"hoodie, hooded jumper, anime, cartoon, characters, hello kitty, sanrio, my melody, kuromi, kawaii, street, casual, everyday"
5eb984f725f523042c839b23,1154,true,darkslategray,"black, leather, trousers, leggings, dinner, dressy, skinny leg, tight fit, leather look, pvc, winter, night out"
5eb984f725f523042c839b44,1187,4,pink,"coat, waterproof, spring, hooded, drawstring, quirky, see through, transparent"
5eb984f725f523042c839b47,1190,3,lightgray,"perfume, skirt, knee length, dinner, dressy, fancy, quirky, funky, summer, spring"
5eb984f725f523042c839b4d,1196,2,darkslategray,"dark green, marl pattern, jersey knit, jersey, long sleeved, casual, maternity, elasticated, stretch fit, emerald"
5eb984f725f523042c839b53,1202,3,yellow,"long, skirt, maxi skirt, pencil skirt, spring, summer, split, office, officewear, bright, vibtant"
5eb984f725f523042c839b58,1207,6,pink,"pink, panelled, pastel, shirt, button down, collared, summer, dressy, dinner, office, interview, office apparel, office attire, office wear, contrast, asymmetrical"
5eb984f725f523042c839b76,1237,false,wheat,"nude, peach, ribbed, scoop neck, cropped, crop top, pale, pastel, plunge neck, button down, short sleeve, summer"
5eb984f725f523042c839b77,1238,false,darkslategray,"black, floral, spaghetti strap, vest, cami, flowers, patterned, summer, indie, wide neck "
5eb984f725f523042c839b84,1251,false,black,"tshirt, snoop dog, music, graphic, tee, casual, everyday"
5eb984f725f523042c839b85,1252,false,skyblue,"pale blue, pastel, summer, girly, milkmaid, drawstring, elasticated, velvet, bow, ribbon, puff sleeves"
5eb980fc25f523042c839ac9,1065,8,firebrick,"red, backpack, casual, summer, zip up, autumn, schoolbag, uni, rucksack, patterned"
5eb980fc25f523042c839ad6,1078,2,saddlebrown,"brown, ribbed, textured, pullover, autumn, indie, boho, bohemian, ring, tie, tie top, side detail, long sleeve"
5eb980fc25f523042c839af6,1110,7,steelblue,"blue, aqua, turqouise, vans, off the wall, skaterboarding, skateboard, lace up, shoes, canvas shoes, sports, sporty, casual"
5eb980fc25f523042c839b07,1127,2,black,"sweatshirt, graphic, slogan, surf, retro, minimal, indie, tumblr, autumn"
5eb980fc25f523042c839b0a,1130,8,tan,"pink, bright, bubblegum pink, kawaii, backpack, rucksack, utility bag, pockets, buckled, summer, cute"
5eb980fc25f523042c839b0d,1133,false,dimgray,"dusty pink, vintage, minimal, plain, high neck, tshirt, autumn, spring, mauve"
5eb984f725f523042c839b50,1199,6,darkslategray,"checkered, shirt, black, cotton, soft, casual, thick, colourful, autumn, fall"
5eb984f725f523042c839b51,1200,2,hotpink,"cropped, crop, sweatshirt, mia-iam, black sleeves, hot pink, pink, slogan, cuffed"
5eb984f725f523042c839b80,1247,false,lightgray,"flower, detail, cropped, crop, summer, spring, pale, baby blue, "
5eb980fc25f523042c839ad2,1074,false,linen,"purple, thrasher, thrasher magazine, tshirt, sports, sporty, casual, comfy, graphic, tee, skate, skateboarding, skateboard"
5eb980fc25f523042c839acf,1071,7,darkslategray,"sneakers, trainers, nikes, 97s, street, streetstyle, rainbow, colourful, sports, sporty, casual, designer, running, exercise "
5eb980fc25f523042c839ad8,1080,false,black,"tshirt, graphic, slogan, thriller, gothic, music, michael jackson, oversized, tee"
5eb980fc25f523042c839ae5,1093,false,gainsboro,"white, butterfly, cropped, crop top, ribbed, stretch, summer, minimal, vsco, plain, girly, casual "
5eb980fc25f523042c839aff,1119,7,seagreen,"forest green, vans, off the wall, skateboarding, skate, skaterboard, sports, sport, shoes, canvas shoes, casual, rubber soles"
5eb980fc25f523042c839b1b,1147,false,black,"cropped, crop, top, tshirt, short sleeves, autumn, vintage, horizontal stripes, round neck, "
5eb984f725f523042c839b26,1157,5,rosybrown,"ankle strap, patent, court shoes, dressy, office, work wear, office attire, work, leather, cream, chunky heel"
5eb984f725f523042c839b2b,1162,8,lightgray,"moschino, green, designer, bag, quirky, funky, powerpuff girls, character, cartoon, crossbody, casual, buttercup"
5eb984f725f523042c839b3b,1178,3,black,"tiered, ruffle skirt, long skirt, floral, patterned, spring, floral, maxi, see through, "
5eb984f725f523042c839b3f,1182,2,khaki,"yellow, sweatshirt, sports, sporty, casual, cosy, lounge, round neck, cuffed sleeves, long sleeves, athleisure"
5eb984f725f523042c839b87,1254,true,black,"black, sports, sporty, puma, shorts, casual, summer"
5eb980fc25f523042c839b06,1126,true,whitesmoke,"white, skinny jeans, leggings, elasticated, trousers, cosy, dressy, summer, dinner, "
5eb984f725f523042c839b29,1160,5,black,"chunky heels, heeled, peep toe, ankle strap, buckle, detailed, gold, formal, fancy, dinner"
5eb984f725f523042c839b2a,1161,3,rosybrown,"pink, tie waist, round neck, quarter sleeve dress, office, officewear, office attire, pink, soft, slim fit, "
5eb984f725f523042c839b2f,1166,9,lightgray,"black, suede, studded, ankle boot, silver, metallic, alternative, dressy, dinner, chunky heel"
5eb984f725f523042c839b3a,1177,7,black,"nike, nikes, jordan, basketball, black, colourful, sports, sporty, casual, ankle, high tops"
5eb984f725f523042c839b42,1185,7,whitesmoke,"white, trainers, sneakers, lace up, simple, minimal, casual"
5eb984f725f523042c839b5f,1214,true,darkgray,"ripped, jeans, denim, distressed, light wash, skinny jeans, casual, street"
5eb984f725f523042c839b68,1223,4,peru,"camel, suede, tassle, fringe, jacket, belt, zip up, autumn, boho, bohemian"
5eb984f725f523042c839b73,1234,8,black,"black, nike, sports, sporty, backpack, rucksack, laptop bag, zip up, bag, schoolbag, "
5eb984f725f523042c839b7f,1246,true,whitesmoke,"elastic, shorts, checkered, black, white, checkerboard, pockets, tie, summer, causal"
5eb984f725f523042c839b89,1256,6,peru,"orange, shirt dress, button down, bright, spring, vibrant, tie waist, pockets, night out,"
5eb980fc25f523042c839acb,1067,7,gainsboro,"nikes, nike, 97s, trainers, sneakers, white, sports, rainbow, chunky, shoes, rubber, sports, sporty, casual"
5eb980fc25f523042c839ae7,1095,true,black,"adidas, leggings, stretch fit, skinny, casual, athletic, athleisure, tight fit, gym, gymwear, everyday"
5eb980fc25f523042c839af0,1104,4,thistle,"windbreaker, pastel, cute, pink, kawaii, spring, summer, waterproof, jacket, vans, elasticated, hooded,fitted"
5eb980fc25f523042c839b02,1122,8,darkslategray,"black, gucci, crossbody, bag, stars, graffiti, chain, designer, expensive, urban, streetstyle, street"
5eb984f725f523042c839b1f,1150,false,sienna,"red, batwing top, glitter, textured, fringe, lace, dinner, fancy, plunge neck, v neck, gathered sleeves, crop, cropped, bolero, squares, checkered, fancy, dinner, occassion"
5eb984f725f523042c839b25,1156,4,wheat,"cream, offwhite, blazer, smart, interview, dressy, dinner, long sleeved, formal, work, workwear, office, office attire"
5eb984f725f523042c839b2c,1163,4,lavender,"black, white, polkadot, spotted, spotty, fancy, asymmetric, asymmetrical, buttons, office, office wear, dressy, elegant, polka dot, blazer, coat"
5eb984f725f523042c839b60,1215,8,darksalmon,"coco, chanel, coral, pink, bag, handbag, designer, spring, cross body bag, chain, clasp, spring"
5eb984f725f523042c839b6b,1226,false,darkolivegreen,"checkered, tartain, plaid, burberry, bralet, spaghetti strap, autumn, fall, boho, bohemian"
5eb980fc25f523042c839ad9,1081,8,darkslategray,"black, herschel, backpack, schoolbag, rucksack, casual, zip up, everyday, school, "
5eb980fc25f523042c839add,1085,6,darkslategray,"khaki, green, shirt, button up, grunge, autumn, vintage, bohemian, boho, collar, cargo, army green"
5eb980fc25f523042c839af1,1105,8,gainsboro,"fluffy, bag, furry, fur, soft, clutch, crossbody bag, quirky, funky, night out, nightclub, dinner, chanel, strap"
5eb980fc25f523042c839b11,1137,3,silver,"spaghetti strap, dress, asymmetric, cowl neck, gathered neck, summer, patterend, ruffle, tie, vest"
5eb984f725f523042c839b35,1172,3,whitesmoke,"white, dress, belt, band, contrast, layered sleeves, ruffled, cutout, fancy, summer"
5eb984f725f523042c839b57,1206,true,antiquewhite,"white, cream, cuffed, sweats, sweatpants, elasticated, urban, street, streetsytle"
5eb984f725f523042c839b59,1208,3,darkkhaki,"yellow, neon, green, highigher, skirt, tassle skirt, fringe, knee length, spring, summer, quirky, funky, different"
5eb984f725f523042c839b75,1236,3,midnightblue,"satin, blue, gown, dress, formal dress, occassion, fancy, long, maxi, floor length, expensive, spaghetti strap, cross strap"
5eb980fc25f523042c839af3,1107,true,lightslategray,"light denim, light blue, lightwash, ripped, distressed, grunge, soft grunge, summer, spring, everyday, casual"
5eb980fc25f523042c839ad5,1077,true,darkslategray,"black, leather, tightfit, trousers, latex, pvc, skinny leg, fitted, night out, alternative, gothic, emo"
5eb980fc25f523042c839af7,1111,7,lavender,"white, airforce, airforce 1, trainers, shoes, sneakers, nike, nikes, black, designer, sports, sporty, urban, street, streetstyle"
5eb980fc25f523042c839afc,1116,3,darkolivegreen,"brown, dress, animal print, animal-print, spaghetti straps, tight fit, figure hugging, bodycon, summer, night out, nightclub"
5eb980fc25f523042c839b0e,1134,4,gray,"autumn, grey, suede, jacket, dressy, dinner, zip up, textured, biker, soft grunge, asymmetrical, asymmetiric"
5eb984f725f523042c839b1e,1149,3,darkslategray,"fancy, dress, black, ruffle, lace, mesh, occassion, designer, panelled, winter, constructed"
5eb984f725f523042c839b27,1158,3,lavender,"pale blue, draw string, tie neck, striped, horizontal stripes, summer, pastel, spaghetti strap, bodycon, tight fit, dress, baby blue"
5eb984f725f523042c839b55,1204,true,black,"black, cuffed, sweats, sweatpants, elastic, urban, street, streetstyle, casual"
5eb984f725f523042c839b5c,1211,5,sienna,"brown, funky, strappy, heels, leather, dinner, open toe, sandals, small heel"
5eb984f725f523042c839b65,1220,false,slategray,"tie top, casual, vneck, plunge neck, summer, crop, cropped, blue, wrap around"
5eb984f725f523042c839b6c,1227,true,darkgray,"shorts, elastic, summer, lightwash, embroidered, daisy, hotpants, indie, pale blue, "
5eb984f725f523042c839b70,1231,3,teal,"vintage, old, velvet, blue, 50s, 60s, button, flowy, gown, elegant, formal, occassion, elastic, cuffed"
5eb984f725f523042c839b81,1248,9,darkslategray,"docs, doc martens, chunky, boots, ankle boots, lace up, leather, grunge, emo, alternative, casual"
5eb984f725f523042c839b82,1249,3,tan,"frilly, peach, nude, apricot, puff sleeves, frilled, transparent, mesh, babydoll, dress, neck, detail"
5eb980fc25f523042c839ae3,1091,8,gainsboro,"black, chain, bag, handbag, funky, quirky, white, spell out, silver, metal, ring, alternative, "
5eb980fc25f523042c839aee,1102,false,black,"cropped, gothic, emo, band, music, slogan, graphic tee, acdc, alternative"
5eb980fc25f523042c839af8,1112,5,firebrick,"sandals, platform heels, red, fur, faux fur, quirky, alternative, vibrant, sprng, autumn, night out, dinner, dressy"
5eb980fc25f523042c839afd,1117,2,midnightblue,"navy, dark blue, jumper, purple, high neck, winter, cowl neck, polo neck, dressy, dinner, casual, simple"
5eb980fc25f523042c839b15,1141,false,darkslategray,"black, grey, charcoal, adidas, gym, gymwear, cropped, crop, tshirt, top, everyday, casual"
5eb980fc25f523042c839b19,1145,true,gray,"blush pink, pale pink, velvet, jumpsuit, tie waist, baggy, batwing sleeves, wing sleeves, night out, night club, spring, cuffed, "
5eb984f725f523042c839b28,1159,true,lightslategray,"spring, summer, everyday, casual, jeans, ripped jeans, distressed, denim, lightwash, light denim"
5eb984f725f523042c839b48,1191,false,gainsboro,"spring, summer, floral, bolero, batwing sleeves, loose, tie, crop, cropped, birds, jungle, cream"
5eb984f725f523042c839b4f,1198,3,hotpink,"skater skirt, hot pink, pleated, circle skirt, summer, spring, girly, bright, vibrant"
5eb984f725f523042c839b52,1201,8,sienna,"snakeskin, black, red, gold, buckle, handle, bag, handbag, crossover, "
5eb984f725f523042c839b61,1216,false,black,"bralet, crop top, strappy, minimal, simplistic, urban, street, streetstyle, prettylittlething"
5eb984f725f523042c839b72,1233,3,tan,"orange, peach, stain, high neck, halter neck, figure hugging, night out, nightclub, sleeveless, "
5eb984f725f523042c839b78,1239,false,pink,"pale, pink, pastel, cropped, crop top, tshirt, summer, minimal, simple, simplistic"
5eb984f725f523042c839b7b,1242,2,black,"nike, black, sweatshirt, jumper, casual, sporty, sports, urban, street, streetstyle, leisure, lounge, nike air, cuffed, "
5eb980fc25f523042c839ad3,1075,7,lightgray,"chunky, trainers, contrast, designer, street, streetstyle, urban, retro, balenciaga, balenciagas, orange, lace up"
5eb980fc25f523042c839ad4,1076,true,slategray,"jeans, light wash, gradient, ripped knees, casual, everyday, spring, summer, distressed, frayed hem"
5eb980fc25f523042c839b13,1139,false,gainsboro,"simple, minimal, white, vest, top, urban, street, crop, cropped, sleeveless, scoop neck"
5eb980fc25f523042c839b14,1140,true,silver,"light blue, pale blue, pastel, long shorts, rolled up, belt, pink belt, summer, holidays, holiday wear, lightwash, denim, levis"
5eb980fc25f523042c839b17,1143,3,darkslategray,"dark green, emerald, denim, ribbed, textured, skirt, autumn, fall, dressy, dinner, a line, knee length, belted, belt"
5eb980fc25f523042c839b18,1144,2,whitesmoke,"yellow, bright, summer, checkerboard, checkered, squares, squared, crop, cropped, hoodie, hooded top, jumper, casual, everyday"
5eb984f725f523042c839b20,1151,false,lightpink,"pink, pale, pastel, cropped, spaghetti strap, cami, summer, sleeveless, plain, minimal"
5eb984f725f523042c839b22,1153,true,gainsboro,"cargo pants, cream, white, beige, belt, pockets, cuffed, summer, street, urban"
5eb984f725f523042c839b30,1167,3,black,"stretch, wide sleeves, dressy, office, office wear, office attire, tie, dress, pagoda sleeve"
5eb984f725f523042c839b3e,1181,true,darkslategray,"shorts, denim, blue, summer, holidays, holiday wear"
5eb984f725f523042c839b4a,1193,false,slategray,"blue, velvet, suede, soft, round neck, vest, cami, summer, fitted, top, simple, plain, minimal"
5eb984f725f523042c839b66,1221,5,silver,"silver, occassion, dressy, strappy, dinner, formal, winter, glitter, peep toe, ankle strap"
5eb984f725f523042c839b69,1224,3,lightgray,"green, mint green, checkered, checkerboard, white, summer, long, maxi, skirt, girly, cute, indie, pastel"
5eb984f725f523042c839b6e,1229,false,maroon,"dark red, satin, elasticated, waist, cuffed, puffed sleeves, summer, bralet, milkmaid"
5eb984f725f523042c839b6f,1230,false,gray,"green, stars, glitter, bolero, tie, tietop, short sleeves, light, wrap"
5eb984f725f523042c839b74,1235,4,darkslategray,"red, black, chevron, ring pull, zip, bomber, urban, street, streetstyle, trust me, love me, tape sleeves, waterproof, casual"
5eb980fc25f523042c839ae1,1089,4,gainsboro,"shell jacket, bomber, pink, black, white, chevron, waterproof, windbreaker, casual, urban, street, streetstyle"
5eb980fc25f523042c839aed,1101,7,lightgray,"vans, light blue, pale, pastel, skate, skateboarding, canvas shoes, sports, casual, off the wall"
5eb980fc25f523042c839afa,1114,true,lightsteelblue,"light blue, pale blue, denim, stretch, shorts, hotpants, summer, holiday, holiday-wear, casual, bottoms, "
5eb980fc25f523042c839b05,1125,4,palegoldenrod,"yellow, sports, nike, track jacket, windbreaker, sporty, sport, athletic, zip up, waterproof"
